trial,final_score,score_test,score_train,train_return_pct,train_dd_pct,test_return_pct,test_dd_pct,adx_on,adx_off,vol_on,vol_off,w_trend_btc,w_range_btc
81,-0.04144665353207942,-0.06415535935518125,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.182336103410341,2.84210244074668,25.933824979513336,21.905835820402004,0.021356252924787853,0.014856419937985005,0.7,0.1
67,-0.04321649152634452,-0.05487013948862113,0.04661459184910642,0.06436198834074425,1.380726201552659,-0.18073511626358618,3.293870180539029,30.280835318808712,21.534288134703623,0.0271353435875413,0.01511173996874587,0.9,0.0
280,-0.049550907852520504,-0.06120455581479711,0.04661459184910642,0.06436198834074425,1.380726201552659,-0.1890237580951637,3.0883935938877345,26.806979452177078,20.927498820140503,0.01929118371917009,0.015702816438810295,0.8,0.0
2,-0.05361419996416114,-0.06526784792643775,0.04661459184910642,0.06436198834074425,1.380726201552659,-0.20526988217718367,3.145038310571229,31.230732018249604,23.72815690337923,0.021845649102296208,0.014195198209616587,0.8,0.0
272,-0.05380110126992067,-0.0765098070930225,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.22626701518422276,2.957359635074256,28.480936047935746,24.891880614659957,0.024029932497004483,0.019880233694670898,0.7,0.1
93,-0.05380110126992067,-0.0765098070930225,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.22626701518422276,2.957359635074256,26.467427393253505,24.578647344720466,0.026577370009582976,0.019607875672145787,0.7,0.1
155,-0.05637721024373579,-0.08259807529933028,0.10488346022237793,0.19048654548448063,1.8161733516476646,-0.2718538588355135,3.291285636503418,25.541325419549864,18.72106700596975,0.020499094070090075,0.017474808649383715,0.9,0.2
267,-0.05720868473628081,-0.06886233269855742,0.04661459184910642,0.06436198834074425,1.380726201552659,-0.22925914566845895,3.329238738862264,24.872108680484715,22.0205851579301,0.021893856957566942,0.01941606987868596,0.8,0.0
259,-0.05754189304931555,-0.08376275810491003,0.10488346022237793,0.19048654548448063,1.8161733516476646,-0.21344210010887377,2.54817421176061,32.51972808423179,25.881060373841546,0.021584249970108313,0.012367361842868706,0.8,0.2
165,-0.059921937538635756,-0.07157558550091236,0.04661459184910642,0.06436198834074425,1.380726201552659,-0.22510795850193555,3.145038310571223,26.58147408312188,23.52224530998051,0.018883115597551348,0.014446958597790834,0.8,0.0
227,-0.06156109685644781,-0.07321474481872442,0.04661459184910642,0.06436198834074425,1.380726201552659,-0.22294661919355363,3.0451054599118916,23.923748010944543,18.67100100297432,0.022940301704552375,0.014493192203738257,0.7,0.0
130,-0.06157758168963216,-0.08921491553459238,0.11054933537984087,0.24412448098538597,2.2082853790716057,-0.26052668854391614,2.920214484122882,25.693415664013727,23.18167751027007,0.02314984447176201,0.019326530599341044,0.8,0.3
180,-0.061774910603856675,-0.07342855856613328,0.04661459184910642,0.06436198834074425,1.380726201552659,-0.21167311021280666,2.8827082315957995,25.214423769024563,21.612439327722253,0.02146874417056928,0.013389316188351753,0.7,0.0
176,-0.06474689184029227,-0.09096775689588675,0.10488346022237793,0.19048654548448063,1.8161733516476646,-0.3207415904522337,3.5258821520610293,29.151834914856018,23.488779968497862,0.02082478624006474,0.019097008291152295,1.0,0.2
